ID,지역코드,기간코드,인허가일자,지번주소
2524,111231,17,19840806,서울특별시 영등포구 여의도동 45-18번지 가든빌딩 자하동 102호
2525,111231,17,19840801,서울특별시 영등포구 영등포동3가 3-20번지
2526,111231,17,19840727,서울특별시 영등포구 여의도동 44-21번지 중앙빌딩 212동
2527,111231,17,19840721,서울특별시 영등포구 여의도동 44-13번지 15호 충무빌딩 305306호
2528,111231,17,19840706,서울특별시 영등포구 여의도동 45-3번지 유도회관 지하동
2529,111231,17,19840518,서울특별시 영등포구 영등포동3가 7-25번지
2530,111231,17,19840518,서울특별시 영등포구 영등포동3가 1-6번지
2531,111231,17,19840518,서울특별시 영등포구 영등포동5가 18-65번지
2532,111231,17,19840306,서울특별시 영등포구 영등포동3가 20-3번지
2533,111231,17,19840305,서울특별시 영등포구 영등포동2가 329-4번지
2534,111231,17,19840305,서울특별시 영등포구 영등포동3가 3-8번지
2535,111231,17,19831112,서울특별시 영등포구 영등포동2가 94-117번지
2536,111231,17,19831029,서울특별시 영등포구 영등포동3가 3-4번지
2537,111231,17,19830614,서울특별시 영등포구 영등포동3가 16-1번지 5
2538,111231,17,19830614,서울특별시 영등포구 여의도동 43-13번지 충무빌딩 303.304
2539,111231,17,20101112,서울특별시 영등포구 영등포동3가 7-25번지 델리타운 201호205호206호
2540,111231,17,20100914,서울특별시 영등포구 여의도동 44-16번지 지하1층 5호6호
2541,111231,17,20100824,서울특별시 영등포구 영등포동1가 143-3번지
2542,111231,17,20100611,서울특별시 영등포구 영등포동3가 8-1번지 성남빌딩 A동 지하1층
2543,111231,17,20011213,서울특별시 영등포구 영등포동3가 23-0번지
2544,111231,17,20011213,서울특별시 영등포구 여의도동 44-24번지 호성빌딩지하2층
2545,111231,17,20011019,서울특별시 영등포구 여의도동 45-3번지
2546,111231,17,20030116,서울특별시 영등포구 여의도동 36-4번지 오륜빌딩지하1층
2547,111231,17,20030108,서울특별시 영등포구 영등포동3가 7-25번지
2548,111231,17,20030103,서울특별시 영등포구 영등포동3가 3-4번지 (3층)
2549,111231,17,20011010,서울특별시 영등포구 영등포동3가 13번지
2550,111231,17,20010912,서울특별시 영등포구 여의도동 43번지 미원빌딩지1
2551,111231,17,20010808,서울특별시 영등포구 문래동2가 24번지 지하2층
2552,111231,17,20010726,서울특별시 영등포구 여의도동 45-3번지
2553,111231,17,20010706,서울특별시 영등포구 여의도동 44-13번지 충무빌딩지하101112호
2554,111231,17,20010703,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩
2555,111231,17,20010702,서울특별시 영등포구 영등포동1가 139-5번지
2556,111231,17,20120713,서울특별시 영등포구 여의도동 45-20번지
2557,111231,17,20120423,서울특별시 영등포구 여의도동 43번지 지15호
2558,111231,17,20111101,서울특별시 영등포구 여의도동 46-1번지 (지하1층)
2559,111231,17,20110908,서울특별시 영등포구 여의도동 44-16번지 지하1층 56호
2560,111231,17,19800906,서울특별시 영등포구 영등포동2가 434-7번지
2561,111231,17,19800412,서울특별시 영등포구 여의도동 44-32번지 에리트 지하동 3호
2562,111231,17,19800322,서울특별시 영등포구 여의도동 43-0번지 미원빌딩314315
2563,111231,17,20021023,서울특별시 영등포구 영등포동2가 94-139번지
2564,111231,17,20020927,서울특별시 영등포구 영등포동3가 3-12번지
2565,111231,17,20020924,서울특별시 영등포구 영등포동3가 23-12번지 지하1층
2566,111231,17,19800215,서울특별시 영등포구 대림동 990-4번지
2567,111231,17,19790525,서울특별시 영등포구 여의도동 35-5번지
2568,111231,17,19781215,서울특별시 영등포구 당산동5가 산 32-2번지
2569,111231,17,20020809,서울특별시 영등포구 여의도동 43번지 미원빌딩307호
2570,111231,17,20020802,서울특별시 영등포구 여의도동 46-1번지 유창빌딩지하1층
2571,111231,17,20020628,서울특별시 영등포구 여의도동 44-35번지 제일빌딩지하1516호
2572,111231,17,19781113,서울특별시 영등포구 여의도동 13-3번지 지하12층
2573,111231,17,19781024,서울특별시 영등포구 여의도동 13-3번지
2574,111231,17,20011228,서울특별시 영등포구 여의도동 15-13번지 4층
2575,111231,17,20000411,서울특별시 영등포구 신길동 69-9번지
2576,111231,17,20000410,서울특별시 영등포구 영등포동3가 17-11번지 지하1층
2577,111231,17,20000308,서울특별시 영등포구 여의도동 43-0번지 미원빌딩 219.218
2578,111231,17,20000307,서울특별시 영등포구 영등포동3가 20번지
2579,111231,17,20000302,서울특별시 영등포구 여의도동 53-0번지
2580,111231,17,20000219,서울특별시 영등포구 영등포동1가 143-3번지
2581,111231,17,20000120,서울특별시 영등포구 여의도동 45-5번지 지하8호
2582,111231,17,20000114,서울특별시 영등포구 영등포동5가 37-2번지
2583,111231,17,20000106,서울특별시 영등포구 여의도동 45-3번지
2584,111231,17,20070626,서울특별시 영등포구 여의도동 44-32번지 지하105106
2585,111231,17,20070323,서울특별시 영등포구 영등포동3가 11-16번지
2586,111231,17,20101229,서울특별시 영등포구 여의도동 35-2번지 지하2층 10호
2587,111231,17,19991227,서울특별시 영등포구 문래동2가 21-6번지 (25-12)
2588,111231,17,19991223,서울특별시 영등포구 여의도동 44-26번지 중앙빌딩지하2호
2589,111231,17,19991222,서울특별시 영등포구 여의도동 45-5번지 대우오피스텔101102103
2590,111231,17,20070216,서울특별시 영등포구 영등포동3가 11-16번지
2591,111231,17,20061017,서울특별시 영등포구 영등포동3가 12-17번지 12-18
2592,111231,17,20060818,서울특별시 영등포구 여의도동 44-35번지 지하3호
2593,111231,17,20060502,서울특별시 영등포구 영등포동3가 5-3번지
2594,111231,17,19981209,서울특별시 영등포구 여의도동 44-35번지 제일빌딩
2595,111231,17,19981012,서울특별시 영등포구 양평동4가 98-5번지 지하1층
2596,111231,17,19980310,서울특별시 영등포구 영등포동3가 17번지 2층
2597,111231,17,19971230,서울특별시 영등포구 여의도동 44-23번지 27.29
2598,111231,17,19970225,서울특별시 영등포구 영등포동3가 3-4번지
2599,111231,17,19961212,서울특별시 영등포구 당산동6가 224-0번지
2600,111231,17,19960830,서울특별시 영등포구 여의도동 43-0번지 미원빌딩지하112
2601,111231,17,19960709,서울특별시 영등포구 여의도동 45-3번지 유도회관지하2층
2602,111231,17,19960615,서울특별시 영등포구 여의도동 45-15번지 서림빌딩 지하6호
2603,111231,17,19960522,서울특별시 영등포구 여의도동 44-22번지
2604,111231,17,19940214,서울특별시 영등포구 여의도동 35-5번지 종합상가 402호
2605,111231,17,19930924,서울특별시 영등포구 여의도동 35-5번지
2606,111231,17,19900607,서울특별시 영등포구 영등포동3가 7-11번지 19호
2607,111231,17,19900521,서울특별시 영등포구 여의도동 44-32번지
2608,111231,17,19900326,서울특별시 영등포구 영등포동3가 13-2번지
2609,111231,17,19890823,서울특별시 영등포구 여의도동 43-2번지
2610,111231,17,19890719,서울특별시 영등포구 영등포동3가 26-0번지
2611,111231,17,19890626,서울특별시 영등포구 여의도동 10-3번지
2612,111231,17,19860429,서울특별시 영등포구 여의도동 44-35번지 제일지하1층
2613,111231,17,19860411,서울특별시 영등포구 영등포동3가 16-1번지
2614,111231,17,19860410,서울특별시 영등포구 여의도동 44-13번지 충무빌딩지하1층
2615,111231,17,19860410,서울특별시 영등포구 여의도동 44-14번지 경도상가지하1층
2616,111231,17,19860403,서울특별시 영등포구 영등포동3가 17-3번지
2617,111231,17,19860402,서울특별시 영등포구 영등포동3가 14-1번지
2618,111231,17,19860317,서울특별시 영등포구 영등포동3가 21-8번지 9
2619,111231,17,19860131,서울특별시 영등포구 여의도동 45-18번지 가든빌딩 지하101호
2620,111231,17,19860121,서울특별시 영등포구 여의도동 25-2번지 경호빌딩 지하101102호
2621,111231,17,19851122,서울특별시 영등포구 영등포동3가 23-11번지
2622,111231,17,19850913,서울특별시 영등포구 여의도동 43-0번지 미원    4동    1호
2623,111231,17,19850829,서울특별시 영등포구 영등포동3가 3-9번지
2624,111231,17,19850824,서울특별시 영등포구 여의도동 54-6번지 영창상가 지하104호
2625,111231,17,19850817,서울특별시 영등포구 영등포동3가 11-13번지
2626,111231,17,19850802,서울특별시 영등포구 영등포동3가 23-6번지
2627,111231,17,19850615,서울특별시 영등포구 영등포동3가 16-2번지
2628,111231,17,19850325,서울특별시 영등포구 여의도동 36-4번지 오륜지하1층12호
2629,111231,17,19850314,서울특별시 영등포구 여의도동 44-32번지 지하101102호
2630,111231,17,19860526,서울특별시 영등포구 여의도동 44-13번지 충무빌딩지하67동
2631,111231,17,19860515,서울특별시 영등포구 영등포동3가 12-16번지
2632,111231,17,19860514,서울특별시 영등포구 영등포동3가 17-3번지
2633,111231,17,19890608,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩 213동
2634,111231,17,19890518,서울특별시 영등포구 여의도동 44-27번지 하남빌딩지하104105호
2635,111231,17,19890418,서울특별시 영등포구 여의도동 35-0번지 한국노총지하
2636,111231,17,19880303,서울특별시 영등포구 영등포동3가 8-1번지
2637,111231,17,19871222,서울특별시 영등포구 영등포동3가 10-38번지
2638,111231,17,19871113,서울특별시 영등포구 영등포동3가 23-0번지
2639,111231,17,19870925,서울특별시 영등포구 영등포동3가 23-4번지
2640,111231,17,19870624,서울특별시 영등포구 영등포동3가 1-1번지
2641,111231,17,19860609,서울특별시 영등포구 양평동4가 27-4번지 지하1층
2642,111231,17,19860526,서울특별시 영등포구 신길동 65-82번지
2643,111231,18,20180816,서울특별시 영등포구 여의도동 45-14번지 동북빌딩(지하1층) B102호
2644,111231,17,20011210,서울특별시 영등포구 당산동6가 338-5번지
2645,111231,17,20030829,서울특별시 영등포구 여의도동 44-13번지 충무빌딩 지하45호
2646,111231,17,20030811,서울특별시 영등포구 영등포동3가 17-6번지
2647,111231,17,20030428,서울특별시 영등포구 여의도동 45-20번지 동북빌딩 205206호
2648,111231,17,20030123,서울특별시 영등포구 영등포동3가 17-9번지
2649,111231,17,20091221,서울특별시 영등포구 영등포동3가 22-1번지 2층
2650,111231,17,20001129,서울특별시 영등포구 당산동6가 233-0번지 2층
2651,111231,17,20000713,서울특별시 영등포구 여의도동 35-2번지 백상빌딩
2652,111231,17,20000712,서울특별시 영등포구 여의도동 35-5번지 331332호
2653,111231,17,20000622,서울특별시 영등포구 신길동 69-6번지 지하1층
2654,111231,17,20130409,서울특별시 영등포구 영등포동3가 14-3번지 2층
2655,111231,17,20081023,서울특별시 영등포구 영등포동3가 11-13번지
2656,111231,17,20030218,서울특별시 영등포구 당산동6가 338-4 (지1층)
2657,111231,17,20080930,서울특별시 영등포구 영등포동3가 14-5번지
2658,111231,17,20080923,서울특별시 영등포구 영등포동3가 23-8번지
2659,111231,17,20121107,서울특별시 영등포구 여의도동 44-22번지 호성빌딩 본관 지하1층 101호
2660,111231,17,20120919,서울특별시 영등포구 여의도동 45-15번지 (서린빌딩 지하105호)
2661,111231,17,20051125,서울특별시 영등포구 영등포동3가 15-4번지
2662,111231,17,20011222,서울특별시 영등포구 영등포동3가 13-13번지
2663,111231,17,20100527,서울특별시 영등포구 영등포동3가 7-25번지 델리타운 B01호
2664,111231,17,20041117,서울특별시 영등포구 영등포동2가 94-154번지 지1층
2665,111231,17,20041015,서울특별시 영등포구 여의도동 45-15번지 서린빌딩 지하1층6호
2666,111231,17,20000509,서울특별시 영등포구 당산동5가 33-9번지 지하1층
2667,111231,17,20000418,서울특별시 영등포구 영등포동3가 17-4번지
2668,111231,17,20010109,서울특별시 영등포구 영등포동3가 13-3번지 지하1층
2669,111231,17,20080707,서울특별시 영등포구 영등포동3가 23-1번지 2층
2670,111231,17,20080611,서울특별시 영등포구 영등포동3가 14-2번지 지하1층
2671,111231,17,20000509,서울특별시 영등포구 당산동2가 28-1
2672,111231,17,20080110,서울특별시 영등포구 영등포동3가 7-52번지
2673,111231,17,20010627,서울특별시 영등포구 영등포동4가 145-1번지
2674,111231,17,20010618,서울특별시 영등포구 영등포동3가 3-8번지 지하1층
2675,111231,17,20051118,서울특별시 영등포구 영등포동3가 15-5번지
2676,111231,17,20051114,서울특별시 영등포구 영등포동3가 3-13번지 지하
2677,111231,17,20050930,서울특별시 영등포구 영등포동3가 15-7번지
2678,111231,17,20050812,서울특별시 영등포구 영등포동3가 5-10번지
2679,111231,17,20050722,서울특별시 영등포구 영등포동3가 10-24번지
2680,111231,17,20050607,서울특별시 영등포구 영등포동3가 10-37번지
2681,111231,17,19780609,서울특별시 영등포구 당산동1가 85-0번지 지하1
2682,111231,17,19780208,서울특별시 영등포구 여의도동 53-0번지 우정빌딩204호
2683,111231,17,19770512,서울특별시 영등포구 대림동 909-18번지 지하1층
2684,111231,17,20050330,서울특별시 영등포구 영등포동3가 10-34번지
2685,111231,17,20050105,서울특별시 영등포구 영등포동3가 14-4번지 지하1층(전부)
2686,111231,17,19991218,서울특별시 영등포구 양평동4가 153-30번지 지하1층
2687,111231,17,20141212,서울특별시 영등포구 여의도동 44-13번지 지하1층 003호
2688,111231,17,20141103,서울특별시 영등포구 양평동1가 9-28번지 지하2층
2689,111231,17,19991023,서울특별시 영등포구 여의도동 44-25 지하1층
2690,111231,17,20051116,서울특별시 영등포구 영등포동3가 23-8
2691,111231,17,20140429,서울특별시 영등포구 영등포동3가 4-7번지
2692,111231,17,20140429,서울특별시 영등포구 영등포동3가 4-7번지 외1필지 지하1층 일부
2693,111231,17,19841224,서울특별시 영등포구 여의도동 14-11번지 대하빌딩 지하1층 B10~11호
2694,111231,17,20010503,서울특별시 영등포구 영등포동3가 14-0번지 2층
2695,111231,17,20010425,서울특별시 영등포구 여의도동 35-2번지 백상빌딩 008호
2696,111231,17,20010328,서울특별시 영등포구 신길동 69-28번지 지하1층
2697,111231,17,20090908,서울특별시 영등포구 영등포동3가 14-7번지 (2층)
2698,111231,17,20090409,서울특별시 영등포구 영등포동3가 3-4번지 지하1층
2699,111241,17,19940528,서울특별시 동작구 사당동 135-3번지
2700,111231,17,20090318,서울특별시 영등포구 영등포동3가 13번지 지하1층
2701,111231,17,20010612,서울특별시 영등포구 여의도동 35-2번지 백상빌딩 지하13~15호
2702,111231,18,20180704,서울특별시 영등포구 영등포동3가 17-11번지 지하1층
2703,111231,17,20170622,서울특별시 영등포구 여의도동 44-16번지 외교빌딩 지하1층3호
2704,111231,17,20170413,서울특별시 영등포구 여의도동 45-15번지 서린빌딩 지하1층 3호7호
2705,111231,17,20011218,서울특별시 영등포구 영등포동3가 23-1 지하1층 전체
2706,111231,17,20010510,서울특별시 영등포구 양평동4가 29-1 지하1층
2707,111231,17,20161223,서울특별시 영등포구 영등포동3가 3-11번지 지하1층
2708,111231,17,20151103,서울특별시 영등포구 여의도동 44-32번지 에리트빌팅 지하101102103호
2709,111231,17,20060228,서울특별시 영등포구 영등포동3가 16-3번지 2층
2710,111231,17,20040729,서울특별시 영등포구 여의도동 44-6번지 스타빌딩 4층
2711,111231,17,20040220,서울특별시 영등포구 영등포동1가 139-5번지
2712,111231,17,20101110,서울특별시 영등포구 여의도동 44-13번지 지하1층 12호
2713,111231,17,20100910,서울특별시 영등포구 영등포동3가 13-7번지 지하1층
2714,111231,17,20100909,서울특별시 영등포구 영등포동3가 14-2 2층
2715,111231,17,20011019,서울특별시 영등포구 신길동 449-23번지
2716,111231,17,20010928,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩 2호
2717,111231,17,20010731,서울특별시 영등포구 영등포동3가 21-13번지
2718,111231,17,20010712,서울특별시 영등포구 영등포동8가 81-5번지 지하1층
2719,111231,17,20060103,서울특별시 영등포구 영등포동3가 12-19
2720,111231,17,19840425,서울특별시 영등포구 여의도동 44-13 충무빌딩 지하1층 6789호
2721,111231,17,20150617,서울특별시 영등포구 영등포동4가 432-14
2722,111231,17,20010724,서울특별시 영등포구 여의도동 43-1 지하1층
2723,111231,17,20120611,서울특별시 영등포구 영등포동3가 21-3번지 (지하1층)
2724,111231,17,20120105,서울특별시 영등포구 영등포동3가 16-0번지
2725,111231,17,20111026,서울특별시 영등포구 영등포동3가 17-5번지 2층
2726,111231,17,20110909,서울특별시 영등포구 여의도동 43번지 미원빌딩 316317호
2727,111231,17,19800604,서울특별시 영등포구 대림동 990-6번지
2728,111231,17,19800329,서울특별시 영등포구 당산동2가 147-1번지 지하1층
2729,111231,17,20020829,서울특별시 영등포구 영등포동3가 17-12번지
2730,111241,17,19870313,서울특별시 동작구 노량진동 198번지
2731,111231,17,19790323,서울특별시 영등포구 문래동1가 58-15번지
2732,111231,17,19781206,서울특별시 영등포구 신길동 116-1번지
2733,111231,17,20020722,서울특별시 영등포구 영등포동3가 3-11번지
2734,111231,17,20020410,서울특별시 영등포구 신길동 95-62번지 지하1층
2735,111231,17,20020108,서울특별시 영등포구 영등포동3가 21-2번지
2736,111231,17,20011224,서울특별시 영등포구 양평동4가 27-2번지 지하1층
2737,111231,17,20010926,서울특별시 영등포구 신길동 449-6 지하1층
2738,111231,17,20020826,서울특별시 영등포구 당산동5가 33-8 대영빌딩
2739,111231,17,20021212,서울특별시 영등포구 영등포동3가 5-10
2740,111231,17,20020410,서울특별시 영등포구 영등포동3가 23-5 지하1층
2741,111231,17,20080110,서울특별시 영등포구 영등포동3가 13-11번지 지하1층
2742,111231,17,20080109,서울특별시 영등포구 영등포동3가 15-3번지
2743,111231,17,20110713,서울특별시 영등포구 여의도동 11-11번지 한서리버파크 지상1층 104호중일부105호
2744,111231,17,20110406,서울특별시 영등포구 영등포동3가 23-9번지 지하1층(전체)
2745,111231,17,20000222,서울특별시 영등포구 영등포동5가 24-0번지
2746,111231,17,20000203,서울특별시 영등포구 영등포동5가 18-1번지 4층
2747,111241,17,19991030,서울특별시 동작구 노량진동 31-13번지
2748,111231,17,20071025,서울특별시 영등포구 영등포동3가 22-1번지 지상2층
2749,111231,17,20020530,서울특별시 영등포구 영등포동3가 13-2
2750,111231,17,20000407,서울특별시 영등포구 영등포동3가 13-10 지하1층
2751,111231,17,20071023,서울특별시 영등포구 영등포동3가 14-7번지
2752,111231,17,20071015,서울특별시 영등포구 영등포동3가 20-2번지
2753,111231,17,20110316,서울특별시 영등포구 영등포동3가 26번지 지하1층
2754,111231,17,20110316,서울특별시 영등포구 영등포동3가 26번지 지상1층
2755,111231,17,20101126,서울특별시 영등포구 영등포동3가 10-28번지 지하1층
2756,111231,17,20101126,서울특별시 영등포구 영등포동3가 10-28 지하1층
2757,111231,17,20110711,서울특별시 영등포구 여의도동 43-1 유성빌딩3층 308309310호
2758,111231,17,19991224,서울특별시 영등포구 당산동2가 60-0번지 지하1층
2759,111231,17,20061222,서울특별시 영등포구 영등포동3가 25번지 지하1층
2760,111231,17,20060929,서울특별시 영등포구 영등포동3가 5-6번지 외1필지
2761,111231,17,20060725,서울특별시 영등포구 영등포동3가 11-8번지 2층
2762,111231,17,20060512,서울특별시 영등포구 영등포동3가 25-1번지
2763,111231,19,20190704,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩(지하1층) 제비1호
2764,111231,17,19980519,서울특별시 영등포구 영등포동3가 16-2 지하1층
2765,111231,17,19970219,서울특별시 영등포구 여의도동 44-35번지 지하13호
2766,111231,19,20190415,서울특별시 영등포구 여의도동 44-23 하남빌딩 지하13호
2767,111231,17,19991220,서울특별시 영등포구 당산동5가 32-1
2768,111231,17,19930927,서울특별시 영등포구 영등포동3가 9-23번지 지하1층
2769,111231,17,19851213,서울특별시 영등포구 영등포동3가 3-7번지
2770,111231,17,19850824,서울특별시 영등포구 영등포동3가 21-19번지 지하1층(일부)
2771,111231,17,19850731,서울특별시 영등포구 여의도동 35-5번지 여의도종합상가232233
2772,111231,17,19880229,서울특별시 영등포구 여의도동 44-14번지
2773,111231,17,19870623,서울특별시 영등포구 영등포동3가 8-1번지 지하1~2층
2774,111241,17,20000318,서울특별시 동작구 사당동 1019-55번지
2775,111241,17,20000310,서울특별시 동작구 사당동 148-10번지
2776,111241,17,19991224,서울특별시 동작구 사당동 1030-18번지
2777,111241,17,19991214,서울특별시 동작구 사당동 1031-25번지
2778,111241,17,19991125,서울특별시 동작구 노량진동 39-26번지
2779,111241,17,19991016,서울특별시 동작구 상도동 329-4번지
2780,111241,17,19990813,서울특별시 동작구 사당동 148-12번지
2781,111241,17,19940422,서울특별시 동작구 상도동 369-6번지 13호
2782,111241,17,19931216,서울특별시 동작구 노량진동 231-115번지
2783,111231,17,19890612,서울특별시 영등포구 여의도동 45-11 신한빌딩 지하1층
2784,111241,17,19930915,서울특별시 동작구 사당동 1031-37번지
2785,111241,17,19890830,서울특별시 동작구 흑석동 107번지
2786,111241,17,19780526,서울특별시 동작구 신대방동 607-28번지
2787,111241,17,19750614,서울특별시 동작구 사당동 321-114번지
2788,111241,17,19730731,서울특별시 동작구 상도동 365-1번지
2789,111241,17,20000624,서울특별시 동작구 사당동 1019-42번지
2790,111241,17,20000501,서울특별시 동작구 사당동 147-75번지
2791,111241,17,20000328,서울특별시 동작구 사당동 147-76번지
2792,111241,17,20000322,서울특별시 동작구 노량진동 28-7번지
2793,111241,17,20000322,서울특별시 동작구 사당동 144-7번지
2794,111241,18,20180629,서울특별시 동작구 노량진동 60-29번지 리바트가구
2795,111241,17,20020412,서울특별시 동작구 상도동 365-1번지 지하1층
2796,111241,17,20170804,서울특별시 동작구 사당동 147-48번지
2797,111241,17,20020621,서울특별시 동작구 사당동 147-77번지
2798,111241,17,20020605,서울특별시 동작구 노량진동 35-1번지
2799,111241,17,20020419,서울특별시 동작구 사당동 1019-38번지 삼산빌딩
2800,111241,17,20011212,서울특별시 동작구 사당동 145-28번지
2801,111241,17,19800204,서울특별시 동작구 상도동 328-13
2802,111241,17,20011019,서울특별시 동작구 사당동 147-101번지
2803,111241,17,20001222,서울특별시 동작구 노량진동 40-33번지
2804,111241,17,20000822,서울특별시 동작구 노량진동 72-3번지
2805,111241,17,20000727,서울특별시 동작구 대방동 407-25번지
2806,111241,17,20010516,서울특별시 동작구 사당동 1031-30번지
2807,111241,17,20000626,서울특별시 동작구 사당동 1007-3번지
2808,111241,17,19990413,서울특별시 동작구 노량진동 29-6번지
2809,111241,17,19990408,서울특별시 동작구 노량진동 266-4번지
2810,111241,17,19940718,서울특별시 동작구 신대방동 349-3번지
2811,111241,17,19940627,서울특별시 동작구 상도동 325-8번지
2812,111241,17,19940620,서울특별시 동작구 사당동 252-23번지
2813,111241,17,19940620,서울특별시 동작구 신대방동 355-8번지
2814,111241,17,19940618,서울특별시 동작구 노량진동 231-75번지
2815,111241,17,19940504,서울특별시 동작구 사당동 147-48번지
2816,111241,17,19940503,서울특별시 동작구 상도동 328-7번지
2817,111241,17,20000322,서울특별시 동작구 사당동 144-3번지
2818,111241,17,20000304,서울특별시 동작구 사당동 135-8번지
2819,111241,17,20000221,서울특별시 동작구 사당동 1008-20번지
2820,111241,17,20000217,서울특별시 동작구 노량진동 41-9번지
2821,111241,17,19991122,서울특별시 동작구 사당동 147-41번지
2822,111241,17,19991105,서울특별시 동작구 사당동 147-41번지
2823,111241,17,19991101,서울특별시 동작구 노량진동 27-11번지
2824,111241,17,19991030,서울특별시 동작구 사당동 1042-19번지
2825,111241,17,19991026,서울특별시 동작구 노량진동 35-1번지
2826,111241,17,19990929,서울특별시 동작구 사당동 144-18번지
2827,111241,17,19990816,서울특별시 동작구 사당동 147-28번지
2828,111241,17,19990701,서울특별시 동작구 노량진동 72-16번지
2829,111241,17,19990618,서울특별시 동작구 대방동 336-5번지
2830,111241,17,19931102,서울특별시 동작구 사당동 1031-27번지
2831,111241,17,19911228,서울특별시 동작구 상도동 186-5번지
2832,111241,17,19890830,서울특별시 동작구 사당동 147-4번지
2833,111241,17,19881027,서울특별시 동작구 사당동 1007-50번지
2834,111241,17,19881010,서울특별시 동작구 사당동 1031-36번지
2835,111241,17,19880112,서울특별시 동작구 노량진동 307-15번지
2836,111241,17,19860804,서울특별시 동작구 노량진동 60-20번지
2837,111241,17,19860804,서울특별시 동작구 사당동 1019-46번지
2838,111241,17,19840926,서울특별시 동작구 사당동 134-2번지
2839,111241,17,19770324,서울특별시 동작구 사당동 135-1번지
2840,111241,17,19750621,서울특별시 동작구 노량진동 60-15번지
2841,111241,17,19731216,서울특별시 동작구 노량진동 312-6번지
2842,111241,17,19731120,서울특별시 동작구 노량진동 27-11번지
2843,111241,17,19711222,서울특별시 동작구 노량진동 45-31번지
2844,111241,17,20000527,서울특별시 동작구 사당동 1042-7번지
2845,111241,17,20000429,서울특별시 동작구 노량진동 148-87번지
2846,111241,17,20120622,서울특별시 동작구 노량진동 70-15번지 지하1층
2847,111241,17,20080814,서울특별시 동작구 사당동 134-2번지
2848,111241,17,20020306,서울특별시 동작구 노량진동 34-2번지
2849,111241,17,20011107,서울특별시 동작구 노량진동 31-15번지
2850,111241,17,20011019,서울특별시 동작구 노량진동 40-34번지
2851,111241,17,20011008,서울특별시 동작구 사당동 147-110번지
2852,111241,17,20001122,서울특별시 동작구 사당동 135-3번지
2853,111241,17,20001110,서울특별시 동작구 사당동 134-2번지
2854,111241,17,20000906,서울특별시 동작구 사당동 144-18번지
2855,111241,17,20000715,서울특별시 동작구 노량진동 141-0번지
2856,111241,17,20000703,서울특별시 동작구 사당동 149-3번지
2857,111241,17,20010330,서울특별시 동작구 사당동 1031-28번지
2858,111241,18,20181219,서울특별시 동작구 사당동 144-3번지
2859,111241,17,19990603,서울특별시 동작구 사당동 147-100번지
2860,111241,17,19940628,서울특별시 동작구 사당동 147-99번지
2861,111241,17,19940627,서울특별시 동작구 사당동 1003-39번지
2862,111241,17,19940613,서울특별시 동작구 신대방동 607-26번지
2863,111241,17,19940603,서울특별시 동작구 상도동 348-170번지
2864,111241,17,19940506,서울특별시 동작구 사당동 1031-39번지
2865,111241,17,20000316,서울특별시 동작구 사당동 1031-26번지
2866,111251,17,20001204,서울특별시 관악구 신림동 1433-104번지
2867,111251,17,20001129,서울특별시 관악구 신림동 1643-0번지
2868,111251,17,20001103,서울특별시 관악구 신림동 1425-7번지 지상1층
2869,111251,17,20001017,서울특별시 관악구 신림동 1422-36번지
2870,111251,17,20001009,서울특별시 관악구 신림동 1639-57번지
2871,111251,17,20000918,서울특별시 관악구 신림동 1433-49번지
2872,111251,17,20000809,서울특별시 관악구 봉천동 868-8번지
2873,111251,17,20000809,서울특별시 관악구 신림동 1639-52번지
2874,111251,17,20000731,서울특별시 관악구 신림동 1639-59번지
2875,111251,17,20000701,서울특별시 관악구 신림동 1432-68번지
2876,111251,17,20000629,서울특별시 관악구 신림동 1433-90번지
2877,111251,17,20010404,서울특별시 관악구 신림동 1639-53번지
2878,111251,17,20010319,서울특별시 관악구 봉천동 858-6번지
2879,111251,17,20010212,서울특별시 관악구 신림동 1655-23번지
2880,111251,17,20010115,서울특별시 관악구 신림동 1513-2번지
2881,111251,17,20010113,서울특별시 관악구 봉천동 896-28번지
2882,111251,17,20001229,서울특별시 관악구 신림동 1569-10번지
2883,111251,17,20010607,서울특별시 관악구 봉천동 868-2번지 지하1층
2884,111251,17,20000602,서울특별시 관악구 봉천동 858-7번지
2885,111251,17,20000527,서울특별시 관악구 신림동 1655-4번지
2886,111251,17,20000508,서울특별시 관악구 남현동 1059-10번지
2887,111251,17,20000414,서울특별시 관악구 봉천동 857-2번지
2888,111251,17,20000407,서울특별시 관악구 봉천동 32-8번지
2889,111251,17,20000327,서울특별시 관악구 신림동 1655-21번지
2890,111251,17,20000314,서울특별시 관악구 신림동 1422-10번지 외 1필지
2891,111251,17,20000310,서울특별시 관악구 신림동 1639-5번지
2892,111251,17,20000229,서울특별시 관악구 신림동 1423-28번지
2893,111251,17,20021231,서울특별시 관악구 신림동 1433-122번지 지하1층
2894,111251,17,20030222,서울특별시 관악구 봉천동 868-3번지
2895,111251,17,20030220,서울특별시 관악구 봉천동 852-2번지 7  지하
2896,111251,17,20021209,서울특별시 관악구 신림동 529-4번지
2897,111251,17,20021118,서울특별시 관악구 신림동 1433-38번지
